soc_code,sic_code,byear_grp,name,title_matched,element,daily,weekly
13-1023.00,51.19,2008,Agents involved in the sale of a variety of goods,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Face-to-Face Discussions,82.61,95.65
13-1023.00,51.19,2008,Agents involved in the sale of a variety of goods,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Contact With Others,47.83,86.96
13-1023.00,51.19,2008,Agents involved in the sale of a variety of goods,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Work With Work Group or Team,63.64,90.91
13-1023.00,51.19,2008,Agents involved in the sale of a variety of goods,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Deal With External Customers,26.09,78.26
13-1023.00,46.13,2008,Agents involved in the sale of timber and building materials,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Public Speaking,0,8.7
13-1023.00,46.13,2008,Agents involved in the sale of timber and building materials,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Face-to-Face Discussions,82.61,95.65
13-1023.00,46.13,2008,Agents involved in the sale of timber and building materials,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Contact With Others,47.83,86.96
13-1023.00,46.13,2008,Agents involved in the sale of timber and building materials,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Work With Work Group or Team,63.64,90.91
13-1023.00,46.13,2008,Agents involved in the sale of timber and building materials,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Deal With External Customers,26.09,78.26
13-1023.00,46.16,2008,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods","Purchasing Agents, Except Wholesale, Retail, and Farm Products",Public Speaking,0,8.7
13-1023.00,46.16,2008,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods","Purchasing Agents, Except Wholesale, Retail, and Farm Products",Face-to-Face Discussions,82.61,95.65
13-1023.00,46.16,2008,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods","Purchasing Agents, Except Wholesale, Retail, and Farm Products",Contact With Others,47.83,86.96
13-1023.00,46.16,2008,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods","Purchasing Agents, Except Wholesale, Retail, and Farm Products",Work With Work Group or Team,63.64,90.91
13-1023.00,46.16,2008,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods","Purchasing Agents, Except Wholesale, Retail, and Farm Products",Deal With External Customers,26.09,78.26
13-1023.00,46.19,2008,Agents involved in the sale of a variety of goods,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Public Speaking,0,8.7
13-1023.00,46.19,2008,Agents involved in the sale of a variety of goods,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Face-to-Face Discussions,82.61,95.65
13-1023.00,46.19,2008,Agents involved in the sale of a variety of goods,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Contact With Others,47.83,86.96
13-1023.00,46.19,2008,Agents involved in the sale of a variety of goods,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Work With Work Group or Team,63.64,90.91
13-1023.00,46.19,2008,Agents involved in the sale of a variety of goods,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Deal With External Customers,26.09,78.26
13-1074.00,74.501,2008,Labour recruitment and provision of personnel,Farm Labor Contractors,Public Speaking,8.41,9.12
13-1074.00,74.501,2008,Labour recruitment and provision of personnel,Farm Labor Contractors,Face-to-Face Discussions,72,91.54
13-1074.00,74.501,2008,Labour recruitment and provision of personnel,Farm Labor Contractors,Contact With Others,74.03,91.65
13-1074.00,74.501,2008,Labour recruitment and provision of personnel,Farm Labor Contractors,Work With Work Group or Team,43.24,62.37
13-1074.00,74.501,2008,Labour recruitment and provision of personnel,Farm Labor Contractors,Deal With External Customers,17.42,17.53
13-1111.00,70.22,2009,Business and other management consultancy activities,Management Analysts,Public Speaking,0,14.29
13-1111.00,70.22,2009,Business and other management consultancy activities,Management Analysts,Face-to-Face Discussions,73.68,100
13-1111.00,70.22,2009,Business and other management consultancy activities,Management Analysts,Contact With Others,40,85
13-1111.00,70.22,2009,Business and other management consultancy activities,Management Analysts,Work With Work Group or Team,50,85
13-1111.00,70.22,2009,Business and other management consultancy activities,Management Analysts,Deal With External Customers,33.33,57.14
13-1111.00,74.14,2008,Business and management consultancy activities,Management Analysts,Public Speaking,0,14.29
13-1111.00,74.14,2008,Business and management consultancy activities,Management Analysts,Face-to-Face Discussions,73.68,100
13-1111.00,74.14,2008,Business and management consultancy activities,Management Analysts,Contact With Others,40,85
13-1111.00,74.14,2008,Business and management consultancy activities,Management Analysts,Work With Work Group or Team,50,85
13-1111.00,74.14,2008,Business and management consultancy activities,Management Analysts,Deal With External Customers,33.33,57.14
13-1111.00,70.22,2008,Business and other management consultancy activities,Management Analysts,Public Speaking,0,14.29
13-1111.00,70.22,2008,Business and other management consultancy activities,Management Analysts,Face-to-Face Discussions,73.68,100
13-1111.00,70.22,2008,Business and other management consultancy activities,Management Analysts,Contact With Others,40,85
13-1111.00,70.22,2008,Business and other management consultancy activities,Management Analysts,Work With Work Group or Team,50,85
13-1111.00,70.22,2008,Business and other management consultancy activities,Management Analysts,Deal With External Customers,33.33,57.14
13-1121.00,74.877,2008,"Activities of fair, exibition and congress organizers","Meeting, Convention, and Event Planners",Public Speaking,0,0.98
13-1121.00,74.877,2008,"Activities of fair, exibition and congress organizers","Meeting, Convention, and Event Planners",Face-to-Face Discussions,91.18,100
13-1121.00,74.877,2008,"Activities of fair, exibition and congress organizers","Meeting, Convention, and Event Planners",Contact With Others,92.77,97.81
13-1121.00,74.877,2008,"Activities of fair, exibition and congress organizers","Meeting, Convention, and Event Planners",Work With Work Group or Team,85.86,95.62
13-1121.00,74.877,2008,"Activities of fair, exibition and congress organizers","Meeting, Convention, and Event Planners",Deal With External Customers,85.73,89.2
13-1121.00,82.3,2009,Organisation of conventions and trade shows,"Meeting, Convention, and Event Planners",Public Speaking,0,0.98
13-1121.00,82.3,2009,Organisation of conventions and trade shows,"Meeting, Convention, and Event Planners",Face-to-Face Discussions,91.18,100
13-1121.00,82.3,2009,Organisation of conventions and trade shows,"Meeting, Convention, and Event Planners",Contact With Others,92.77,97.81
13-1121.00,82.3,2009,Organisation of conventions and trade shows,"Meeting, Convention, and Event Planners",Work With Work Group or Team,85.86,95.62
13-1121.00,82.3,2009,Organisation of conventions and trade shows,"Meeting, Convention, and Event Planners",Deal With External Customers,85.73,89.2
13-1161.00,73.2,2009,Market research and public opinion polling,Market Research Analysts and Marketing Specialists,Public Speaking,0,17.39
13-1161.00,73.2,2009,Market research and public opinion polling,Market Research Analysts and Marketing Specialists,Face-to-Face Discussions,52.17,82.6
13-1161.00,73.2,2009,Market research and public opinion polling,Market Research Analysts and Marketing Specialists,Contact With Others,43.48,78.26
13-1161.00,73.2,2009,Market research and public opinion polling,Market Research Analysts and Marketing Specialists,Work With Work Group or Team,34.78,78.26
13-1161.00,73.2,2009,Market research and public opinion polling,Market Research Analysts and Marketing Specialists,Deal With External Customers,30.43,60.86
13-1161.00,74.13,2008,Market research and public opinion polling,Market Research Analysts and Marketing Specialists,Public Speaking,0,17.39
13-1161.00,74.13,2008,Market research and public opinion polling,Market Research Analysts and Marketing Specialists,Face-to-Face Discussions,52.17,82.6
13-1161.00,74.13,2008,Market research and public opinion polling,Market Research Analysts and Marketing Specialists,Contact With Others,43.48,78.26
13-1161.00,74.13,2008,Market research and public opinion polling,Market Research Analysts and Marketing Specialists,Work With Work Group or Team,34.78,78.26
13-1161.00,74.13,2008,Market research and public opinion polling,Market Research Analysts and Marketing Specialists,Deal With External Customers,30.43,60.86
13-2081.00,69.1,2009,Legal and accounting activities,"Tax Examiners and Collectors, and Revenue Agents",Public Speaking,0,3.67
13-2081.00,69.1,2009,Legal and accounting activities,"Tax Examiners and Collectors, and Revenue Agents",Face-to-Face Discussions,50.8,65.92
13-2081.00,69.1,2009,Legal and accounting activities,"Tax Examiners and Collectors, and Revenue Agents",Contact With Others,65.44,86.66
13-2081.00,69.1,2009,Legal and accounting activities,"Tax Examiners and Collectors, and Revenue Agents",Work With Work Group or Team,52.52,83.72
13-2081.00,69.1,2009,Legal and accounting activities,"Tax Examiners and Collectors, and Revenue Agents",Deal With External Customers,53.1,99.73
13-2081.00,69.1,2008,Legal and accounting activities,"Tax Examiners and Collectors, and Revenue Agents",Public Speaking,0,3.67
13-2081.00,69.1,2008,Legal and accounting activities,"Tax Examiners and Collectors, and Revenue Agents",Face-to-Face Discussions,50.8,65.92
13-2081.00,69.1,2008,Legal and accounting activities,"Tax Examiners and Collectors, and Revenue Agents",Contact With Others,65.44,86.66
13-2081.00,69.1,2008,Legal and accounting activities,"Tax Examiners and Collectors, and Revenue Agents",Work With Work Group or Team,52.52,83.72
13-2081.00,69.1,2008,Legal and accounting activities,"Tax Examiners and Collectors, and Revenue Agents",Deal With External Customers,53.1,99.73
13-2082.00,74.123,2008,Tax consultancy services,Tax Preparers,Public Speaking,0,0
13-2082.00,74.123,2008,Tax consultancy services,Tax Preparers,Face-to-Face Discussions,57.14,90.47
13-2082.00,74.123,2008,Tax consultancy services,Tax Preparers,Contact With Others,45.45,86.36
13-2082.00,74.123,2008,Tax consultancy services,Tax Preparers,Work With Work Group or Team,13.64,31.82
13-2082.00,74.123,2008,Tax consultancy services,Tax Preparers,Deal With External Customers,50,72.73
15-1231.00,64.23,2008,Internet service providers,Computer Network Support Specialists,Public Speaking,0,8
15-1231.00,64.23,2008,Internet service providers,Computer Network Support Specialists,Face-to-Face Discussions,80.05,100
15-1231.00,64.23,2008,Internet service providers,Computer Network Support Specialists,Contact With Others,78.57,92.98
15-1231.00,64.23,2008,Internet service providers,Computer Network Support Specialists,Work With Work Group or Team,67.61,93
15-1231.00,64.23,2008,Internet service providers,Computer Network Support Specialists,Deal With External Customers,35.19,42.15
15-1241.01,61.1,2009,Wired telecommunications activities,Telecommunications Engineering Specialists,Public Speaking,4.76,14.28
15-1241.01,61.1,2009,Wired telecommunications activities,Telecommunications Engineering Specialists,Face-to-Face Discussions,84.21,89.47
15-1241.01,61.1,2009,Wired telecommunications activities,Telecommunications Engineering Specialists,Contact With Others,57.14,95.24
15-1241.01,61.1,2009,Wired telecommunications activities,Telecommunications Engineering Specialists,Work With Work Group or Team,57.14,85.71
15-1241.01,61.1,2009,Wired telecommunications activities,Telecommunications Engineering Specialists,Deal With External Customers,28.57,61.9
15-1241.01,61.9,2009,Other telecommunications activities,Telecommunications Engineering Specialists,Public Speaking,4.76,14.28
15-1241.01,61.9,2009,Other telecommunications activities,Telecommunications Engineering Specialists,Face-to-Face Discussions,84.21,89.47
15-1241.01,61.9,2009,Other telecommunications activities,Telecommunications Engineering Specialists,Contact With Others,57.14,95.24
15-1241.01,61.9,2009,Other telecommunications activities,Telecommunications Engineering Specialists,Work With Work Group or Team,57.14,85.71
15-1241.01,61.9,2009,Other telecommunications activities,Telecommunications Engineering Specialists,Deal With External Customers,28.57,61.9
15-1241.01,64.2,2008,Telecommunications,Telecommunications Engineering Specialists,Public Speaking,4.76,14.28
15-1241.01,64.2,2008,Telecommunications,Telecommunications Engineering Specialists,Face-to-Face Discussions,84.21,89.47
15-1241.01,64.2,2008,Telecommunications,Telecommunications Engineering Specialists,Contact With Others,57.14,95.24
